wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity
0.2422360248447205,0.0
0.24120082815734992,0.0
0.2556935817805383,0.0
0.19358178053830227,0.0
0.14078674948240166,0.0
0.11283643892339545,0.017456359102244388
0.10766045548654245,0.14214463840399003
0.09420289855072464,0.31296758104738154
0.061076604554865424,0.4613466334164588
0.038302277432712216,0.5635910224438903
0.027950310559006212,0.6271820448877805
0.026915113871635612,0.6608478802992519
0.033126293995859216,0.6384039900249376
0.04968944099378882,0.4937655860349127
0.08178053830227744,0.2618453865336658
0.15113871635610765,0.03865336658354115
0.3146997929606625,0.0
0.37370600414078675,0.0
0.34575569358178054,0.0
0.3002070393374741,0.0
0.2494824016563147,0.0
0.22153209109730848,0.0
0.2039337474120083,0.0
0.1915113871635611,0.0
0.1697722567287785,0.0
0.14285714285714288,0.0
0.12629399585921325,0.0
0.11904761904761905,0.0
0.12111801242236025,0.0
0.11801242236024846,0.007481296758104738
0.16045548654244307,0.08728179551122195
0.15320910973084886,0.256857855361596
0.09834368530020704,0.49625935162094764
0.054865424430641824,0.6334164588528678
0.028985507246376812,0.7730673316708229
0.023809523809523808,0.6895261845386533
0.037267080745341616,0.5299251870324189
0.06625258799171843,0.34663341645885287
0.11490683229813665,0.128428927680798
0.19254658385093168,0.006234413965087281
0.2608695652173913,0.0
0.3115942028985507,0.0
0.3364389233954452,0.0
0.3633540372670807,0.0
0.34886128364389235,0.0
0.32919254658385094,0.0
0.34679089026915116,0.0
0.3281573498964803,0.0
0.3053830227743271,0.0
0.2670807453416149,0.0
0.2619047619047619,0.0
0.2650103519668737,0.0
0.2308488612836439,0.0
0.19668737060041408,0.014962593516209476
0.2256728778467909,0.11845386533665835
0.25983436853002073,0.29177057356608477
0.21842650103519667,0.5037406483790524
0.13768115942028986,0.6571072319201995
0.06625258799171843,0.6870324189526185
0.02484472049689441,0.6371571072319202
0.010351966873706004,0.5261845386533666
0.006211180124223603,0.3790523690773067
0.007246376811594203,0.1845386533665835
0.018633540372670808,0.0199501246882793
0.053830227743271224,0.0
0.09523809523809523,0.0
0.12629399585921325,0.0
0.14492753623188406,0.0
0.16563146997929606,0.0
0.16252587991718426,0.0
0.14285714285714288,0.0
0.12836438923395446,0.0
0.12422360248447205,0.0
0.10973084886128365,0.0
0.09420289855072464,0.0
0.08488612836438925,0.0
0.07039337474120083,0.0
0.057971014492753624,0.04738154613466334
0.035196687370600416,0.2344139650872818
0.016563146997929608,0.4177057356608479
0.005175983436853002,0.41895261845386533
0.002070393374741201,0.3927680798004987
0.0031055900621118015,0.4201995012468828
0.004140786749482402,0.41895261845386533
0.005175983436853002,0.4102244389027431
0.005175983436853002,0.29800498753117205
0.002070393374741201,0.14463840399002495
0.0,0.016209476309226933
0.0,0.0
0.009316770186335404,0.0
0.015527950310559006,0.0
0.016563146997929608,0.0
0.037267080745341616,0.0
0.06728778467908902,0.0
0.08074534161490683,0.0
0.07246376811594203,0.0
0.06004140786749483,0.0
0.05279503105590062,0.0
0.04865424430641822,0.0
0.04347826086956522,0.0
0.041407867494824016,0.0
0.034161490683229816,0.048628428927680795
0.020703933747412008,0.286783042394015
0.014492753623188406,0.5224438902743141
0.011387163561076604,0.6945137157107232
0.019668737060041408,0.768079800498753
0.033126293995859216,0.8179551122194514
0.041407867494824016,0.7643391521197007
0.050724637681159424,0.6433915211970075
0.06418219461697723,0.47755610972568574
0.07453416149068323,0.21820448877805484
0.10144927536231885,0.029925187032418952
0.16252587991718426,0.0
0.1987577639751553,0.0
0.17494824016563149,0.0
0.11490683229813665,0.0
0.05279503105590062,0.0
0.012422360248447206,0.0
0.0010351966873706005,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0010351966873706005,0.0
0.004140786749482402,0.0
0.007246376811594203,0.048628428927680795
0.0031055900621118015,0.25810473815461343
0.008281573498964804,0.48129675810473815
0.030020703933747415,0.614713216957606
0.032091097308488616,0.7019950124688278
0.037267080745341616,0.7306733167082293
0.056935817805383024,0.7019950124688278
0.08592132505175984,0.6022443890274314
0.11697722567287785,0.46259351620947625
0.16149068322981366,0.256857855361596
0.2556935817805383,0.028678304239401493
0.4099378881987578,0.0
0.4306418219461698,0.0
0.3695652173913043,0.0
0.2950310559006211,0.0
0.2287784679089027,0.0
0.1739130434782609,0.0
0.11697722567287785,0.0
0.07763975155279502,0.0
0.05900621118012423,0.0
0.046583850931677016,0.0
0.047619047619047616,0.0
0.051759834368530024,0.0
0.05900621118012423,0.0
0.04968944099378882,0.07855361596009974
0.032091097308488616,0.29675810473815456
0.022774327122153208,0.5561097256857855
0.010351966873706004,0.7306733167082293
0.008281573498964804,0.8117206982543641
0.013457556935817806,0.8266832917705735
0.02173913043478261,0.7905236907730673
0.035196687370600416,0.6733167082294265
0.057971014492753624,0.5024937655860349
0.09109730848861283,0.22443890274314213
0.16666666666666669,0.032418952618453865
0.30124223602484473,0.0
0.339544513457557,0.0
0.2981366459627329,0.0
0.22153209109730848,0.0
0.13043478260869565,0.0
0.06728778467908902,0.0
0.022774327122153208,0.0
0.0010351966873706005,0.0
0.0,0.0
0.004140786749482402,0.0
0.041407867494824016,0.0
0.08902691511387163,0.0
0.12111801242236025,0.0
0.10455486542443065,0.04613466334164588
0.06935817805383024,0.22443890274314213
0.028985507246376812,0.45760598503740646
0.006211180124223603,0.6783042394014963
0.010351966873706004,0.798004987531172
0.018633540372670808,0.7768079800498753
0.036231884057971016,0.7094763092269326
0.06935817805383024,0.6309226932668329
0.12939958592132506,0.4688279301745636
0.2267080745341615,0.19326683291770572
0.31262939958592134,0.028678304239401493
0.37991718426501037,0.0
0.35196687370600416,0.0
0.28881987577639756,0.0
0.23291925465838512,0.0
0.16873706004140787,0.0
0.12422360248447205,0.0
0.10766045548654245,0.0
0.10455486542443065,0.0
0.12422360248447205,0.0
0.14389233954451347,0.0
0.15424430641821946,0.0
0.16045548654244307,0.0
0.15942028985507248,0.0
0.12629399585921325,0.06733167082294264
0.09937888198757765,0.28428927680798005
0.09730848861283645,0.49625935162094764
0.07971014492753624,0.7182044887780548
0.051759834368530024,0.827930174563591
0.034161490683229816,0.8391521197007481
0.026915113871635612,0.78428927680798
0.02484472049689441,0.6670822942643392
0.026915113871635612,0.47506234413965087
0.032091097308488616,0.1882793017456359
0.06418219461697723,0.029925187032418952
0.12629399585921325,0.0
0.10973084886128365,0.0
0.053830227743271224,0.0
0.031055900621118012,0.0
0.028985507246376812,0.0
0.035196687370600416,0.0
0.032091097308488616,0.0
0.035196687370600416,0.0
0.030020703933747415,0.0
0.035196687370600416,0.0
0.056935817805383024,0.0
0.12318840579710144,0.0
0.2287784679089027,0.0
0.26604554865424435,0.048628428927680795
0.2556935817805383,0.2344139650872818
0.34886128364389235,0.3790523690773067
0.42546583850931674,0.3765586034912718
0.4109730848861284,0.33915211970074816
0.3426501035196688,0.3703241895261845
0.2277432712215321,0.4077306733167082
0.16149068322981366,0.35785536159600995
0.12525879917184266,0.25311720698254364
0.34575569358178054,0.13216957605985036
0.5786749482401657,0.018703241895261843
0.5859213250517598,0.0
0.5,0.0
0.386128364389234,0.0
0.34575569358178054,0.0
0.33436853002070394,0.0
0.33850931677018636,0.0
0.34989648033126297,0.0
0.386128364389234,0.0
0.4420289855072464,0.0
0.4730848861283644,0.0
0.4730848861283644,0.0
0.4668737060041408,0.0
0.47722567287784684,0.0
0.46583850931677023,0.05112219451371571
0.41614906832298143,0.2643391521197007
0.2867494824016564,0.5099750623441396
0.14389233954451347,0.7157107231920199
0.06728778467908902,0.8192019950124688
0.02484472049689441,0.830423940149626
0.004140786749482402,0.7743142144638403
0.0010351966873706005,0.6533665835411471
0.0,0.4438902743142144
0.0,0.20199501246882792
0.0010351966873706005,0.02743142144638404
0.033126293995859216,0.0
0.07349896480331262,0.0
0.09316770186335403,0.0
0.12318840579710144,0.0
0.1697722567287785,0.0
0.18633540372670807,0.0
0.17598343685300208,0.0
0.16459627329192547,0.0
0.15113871635610765,0.0
0.13043478260869565,0.0
0.11283643892339545,0.0
0.10766045548654245,0.0
0.11594202898550725,0.0
0.11076604554865424,0.04239401496259352
0.09730848861283645,0.20698254364089774
0.07971014492753624,0.39650872817955113
0.04347826086956522,0.5835411471321695
0.013457556935817806,0.6683291770573566
0.002070393374741201,0.7356608478802992
0.0,0.7082294264339151
0.0,0.5685785536159601
0.0010351966873706005,0.3765586034912718
0.0031055900621118015,0.17581047381546133
0.019668737060041408,0.02119700748129676
0.09420289855072464,0.0
0.13043478260869565,0.0
0.18012422360248448,0.0
0.2567287784679089,0.0
0.32919254658385094,0.0
0.34057971014492755,0.0
0.34575569358178054,0.0
0.3581780538302277,0.0
0.3747412008281574,0.0
0.386128364389234,0.0
0.412008281573499,0.0
0.4337474120082816,0.0
0.3995859213250518,0.0
0.33229813664596275,0.007481296758104738
0.2898550724637681,0.07855361596009974
0.28053830227743276,0.18952618453865336
0.2567287784679089,0.3765586034912718
0.2194616977225673,0.5673316708229427
0.13354037267080746,0.6109725685785535
0.09213250517598344,0.527431421446384
0.11904761904761905,0.39650872817955113
0.2670807453416149,0.2306733167082294
0.5248447204968945,0.10224438902743142
0.6242236024844721,0.008728179551122194
0.5776397515527951,0.0
0.5144927536231885,0.0
0.458592132505176,0.0
0.4089026915113872,0.0
0.3664596273291925,0.0
0.33747412008281574,0.0
0.3364389233954452,0.0
0.35921325051759834,0.0
0.3830227743271222,0.0
0.40476190476190477,0.0
0.4026915113871636,0.0
0.3633540372670807,0.0
0.33229813664596275,0.0
0.33436853002070394,0.02244389027431421
